Rockwell XFV-12,1,300000,0.0,""
Heinkel HD 28,1,300000,0.0,300000
Grumman American AA-5,3282,300000,0.98,""
SOCATA ST 10,55,300000,0.01,300000
CAB Minicab,30,300000,0.0,300000
Kolb Kolbra,2,17,0.0,"US$16.964 (Kolbra, 2003 base price)"
Arup S-2,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Corcoran 65-1,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Albatros L 69,4,300000,0.0,300000
Fokker C.VIII,10,300000,0.0,300000
Naval Aircraft Factory SBN,1,300000,0.0,300000
Dassault Falcon 20,508,300000,0.15,""
Kawasaki KH-4,211,300000,0.06,300000
Sikorsky HH-52 Seaguard,175,300000,0.05,""
Salmson 2,3200,300000,0.96,""
Aerosport Rail,175,2495,0.0,"[[US$]]2,495 in 1971<ref>{{cite journal|magazine=Air Progress|date=November 1971|page=27}}</ref>"
Fairchild FC-2,180,300000,0.05,300000
Morane-Saulnier MS.570,10,300000,0.0,300000
Piaggio P.136,63,300000,0.01,300000
IPT-16 Surubim,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
AEREON 26,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Pescara Model 3 Helicopter,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Latécoère 582,1,300000,0.0,300000
Wild DoubleEnder,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
HB Flugtechnik HB-207 Alfa,48,300000,0.01,300000
Northrop YF-17,2,300000,0.0,""
Potez 75,1,300000,0.0,300000
DFS Weihe,400,300000,0.12,""
Blanchard BB-1,1,300000,0.0,300000
Bell 407,1082,2540000,2.74,US$2.54 million (2009)<ref name=Bell_407_JAWA/>
Weatherly 201,100,300000,0.03,300000
Fairey Ferret,3,300000,0.0,300000
Dassault Falcon 5X,0,45000000,0.0,"[[United States dollar|US$]]45 million<ref name=""Aviation Week"" /> "
Canadair CT-114 Tutor,212,300000,0.06,""
Dyle et Bacalan DB-10,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Beardmore W.B.2,3,300000,0.0,300000
Nakajima E2N,80,300000,0.02,""
Stits-Besler Executive,1,6000,0.0,$6000 (1955)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
CANT Z.501,200,300000,0.06,""
Farman F.90,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Aero A.23,7,300000,0.0,""
Short Shirl,4,300000,0.0,300000
Maeda Ku-6,1,300000,0.0,300000
Albatros C.IX,3,300000,0.0,300000
DSK Duster,70,300000,0.02,300000
Austin Greyhound,3,300000,0.0,300000
Grumman F11F-1F Super Tiger,2,300000,0.0,""
FMA AeC.2,118,300000,0.03,300000
North American FJ-4 Fury,374,300000,0.11,""
Lioré et Olivier LeO 41,1,300000,0.0,300000
Genairco Biplane,9,300000,0.0,300000
Jora Jora,16,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Farman F.480 Alizé,12,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Mainair Rapier,60,13450,0.0,"[[US$]]13,450 (February 2000)"
Beechcraft Model 34,1,300000,0.0,300000
BAC One-Eleven,244,300000,0.07,""
Urban Air Samba,80,300000,0.02,300000
Morane-Saulnier MS.560,3,300000,0.0,300000
Koolhoven F.K.55,1,300000,0.0,300000
Béchereau SRAP T.7,1,300000,0.0,300000
Fiat APR.2,1,300000,0.0,300000
Canadian Home Rotors Safari,120,300000,0.03,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Curtiss CS,83,300000,0.02,300000
CAMS 31,2,300000,0.0,300000
Muniz M-9,56,300000,0.01,300000
On Mark Marksman,8,300000,0.0,300000
Yakovlev AIR-7,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bede BD-2,1,300000,0.0,300000
Blériot 125,1,300000,0.0,300000
Convair Model 118,2,1500,0.0,"$1,500 <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Henschel Hs 127,2,300000,0.0,300000
Junkers D.I,41,300000,0.01,300000
Junkers J 1,1,300000,0.0,""
Orlican VT-16 Orlik,25,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dassault Mirage 5,582,300000,0.17,""
Cessna 441 Conquest II,362,300000,0.1,300000
Kyushu K10W,176,300000,0.05,300000
Boeing GA-1,10,300000,0.0,""
de Havilland Venom,1431,300000,0.42,""
Aviméta 132,1,300000,0.0,300000
Sablatnig SF-1,1,300000,0.0,300000
Tupolev ANT-1,1,300000,0.0,300000
Port Victoria P.V.9,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Caudron C.280,240,300000,0.07,300000
Albatros G.I,1,300000,0.0,300000
Cessna 140,7664,3495,0.02,"[[United States dollar|US$]]3495 (Cessna 140 in 1946)<ref name=""Christy""/>"
Handley Page Type A,1,300000,0.0,300000
Security Airster S-1,19,300000,0.0,300000
Klemm Kl 107,7,300000,0.0,300000
Beecraft Honey Bee,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Gribovsky G-23,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
DINFIA IA 35,50,300000,0.01,300000
Supermarine S.6B,2,300000,0.0,""
Loire 250,1,300000,0.0,300000
ARV Griffin,5,15874,0.0,"[[US$]]15,874.00 (Kit, less engine, propeller and avionics, 1998)"
Dornier Do 17,2139,300000,0.64,""
Wibault 1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
General Dynamics F-111 Aardvark,563,10300000,5.79,"F-111F: {{US$|10.3 million}} ([[flyaway cost]] in 1973)<ref name= 'knaack 259'>Knaack 1978, p. 259.</ref>"
Blackburn Type D,1,300000,0.0,300000
Hanriot HD.20,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sablatnig C.I,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hamble River H.L.1 Seaplane,1,300000,0.0,300000
Bratukhin Omega,1,300000,0.0,300000
Hughes D-2,1,300000,0.0,300000
Caudron Type J,3,300000,0.0,300000
Mono Aircraft Monoprep,68,300000,0.02,300000
Albatros Al 101,71,300000,0.02,300000
Beechcraft Queen Air,930,135000,0.12,"$135,000 (Model 80 in 1962)<ref>{{cite journal|magazine=Flying Magazine|date=November 2012|page=23}}</ref><br />"
Kharkov KhAI-1,45,300000,0.01,300000
Kubicek AV-1,1,300000,0.0,300000
Antonov_An-2,18000,300000,5.4,""
Bensen Mid-Jet,1,300000,0.0,300000
AAI RQ-2 Pioneer,175,300000,0.05,300000
Birdman Chinook,1100,21170,0.02,"[[C$]]21,170 (Kit price, 2011)"
Blume Bl.502,2,300000,0.0,300000
Schweizer SGS 1-23,93,300000,0.02,300000
Savoia-Marchetti S.59,240,300000,0.07,300000
Nieuport-Delage NiD 43,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sequoia Falco,90,70000,0.0,"[[US$]]70,000 (kit, 1998)<ref name=""Aerocrafter"">Purdy, Don: ''AeroCrafter - Homebuilt Aircraft Sourcebook, Fifth Edition'', page 251. BAI Communications, 15 July 1998. ISBN 0-9636409-4-1</ref>"
Nieuport-Delage NiD 29,250,300000,0.07,300000
Sukhoi Superjet 100,83,300000,0.02,300000
Mitsubishi G4M,2435,300000,0.73,""
Supermarine 525,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Avro 539,1,300000,0.0,300000
Auster Tugmaster,59,300000,0.01,300000
Norsk Flyindustri Finnmark 5A,1,300000,0.0,300000
Nikitin NV-5,15,300000,0.0,300000
Elias TA-1,3,300000,0.0,300000
Fisher Avenger,65,300000,0.01,300000
Daimler G.I,8,300000,0.0,300000
Nieuport-Delage Sesquiplan,2,300000,0.0,300000
Latécoère 25,50,300000,0.01,300000
Fokker F.XVIII,5,300000,0.0,300000
Douglas A-4 Skyhawk,2960,860000,2.54,"US$860,000 (ave. cost for first 500 units, 1950s)"
Cessna CR-1,1,1200,0.0,$1200<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
AIDC T-CH-1,52,300000,0.01,300000
Skandinaviska Aero BHT-1 Beauty,1,300000,0.0,300000
FVA-4 Pipö,1,300000,0.0,300000
Kocjan Bąk,27,300000,0.0,300000
Travel Air 5000,10,23000,0.0,"$23,000 for Dole Race models in 1927<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Grigorovich M-5,300,300000,0.09,""
Custer CCW-5,2,55000,0.0,"$55,000 in 1955 <ref name=""ReferenceA"">{{cite journal|magazine=Aviation Week|date=24 November 1958}}</ref> <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Mikoyan MiG-35,3,300000,0.0,<!--Please include a verifiable source! Incremental or flyaway cost for military or retail price for commercial aircraft-->
Indraéro Aéro 101,13,300000,0.0,300000
Bowers Namu II,4,300000,0.0,300000
DFS Reiher,7,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dart Flittermouse,1,300000,0.0,300000
Tachikawa Ki-9,2618,300000,0.78,300000
Pitcairn PA-19,4,300000,0.0,300000
Ryson STP-1 Swallow,1,300000,0.0,300000
Morane-Saulnier MS.755 Fleuret,1,300000,0.0,300000
SIPA S.1000 Coccinelle,3,300000,0.0,""
Albatros L 100,1,300000,0.0,300000
Parnall Pike,1,300000,0.0,300000
Fokker F.XXII,4,300000,0.0,300000
Grahame-White Bantam,3,300000,0.0,300000
Hall XPTBH,1,300000,0.0,""
SIPA S.200 Minijet,7,300000,0.0,300000
Alekseyev I-218,1,300000,0.0,300000
Grigorovich I-1,1,300000,0.0,300000
Antonov An-3,25,1,0.0,"US$ 1 500,000|developed from= [[Antonov An-2]]"
Grahame-White Type XIII,1,300000,0.0,300000
Pfitzner Flyer,1,300000,0.0,300000
Blue Yonder EZ Harvard,1,300000,0.0,300000
Culver Model V,378,300000,0.11,300000
Rider R-6,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
AD Seaplane Type 1000,2,300000,0.0,""
Grumman HU-16 Albatross,466,300000,0.13,""
Mustang Aeronautics Midget Mustang,435,2720,0.0,approximately $2720 to build in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|title=The true cost of building your own plane|author=Leo J. Kohn|page=63}}</ref>
Sikorsky CH-53E Super Stallion,234,300000,0.07,300000
CANT Z.1011,6,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Focke-Wulf Fw 61,2,300000,0.0,""
Rans S-9 Chaos,215,10900,0.0,"[[United States dollar|US$]]10,900 (base price 2010) less engine and instruments"
Cessna O-2 Skymaster,532,300000,0.15,""
Bell D-292,1,300000,0.0,300000
Westland Westbury,2,300000,0.0,300000
Vultee BT-13 Valiant,9525,300000,2.85,300000
General Atomics MQ-9 Reaper,104,16900000,1.75,"US$16.9 million ([[flyaway cost]], 2013)<ref>[http://www.saffm.hq.af.mil/shared/media/document/AFD-120210-115.pdf ""Fiscal Year (FY) 2013 President's Budget Submission, Aircraft Procurement, Volume 1.""] ''U.S. Air Force'', February 2012.  p. Vol. 1–221.</ref>"
Austin-Ball A.F.B.1,1,300000,0.0,300000
PIK-13,1,300000,0.0,300000
de Havilland DH.27 Derby,2,300000,0.0,300000
Hall XP2H,1,300000,0.0,300000
Piasecki HRP Rescuer,28,300000,0.0,300000
Waterman Arrowbile,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Aviatika-MAI-890,300,890,0.0,"MAI-890U with Rotax 912 ULS (2008):<br/> €34,250"
Gadfly HDW.1,1,300000,0.0,300000
Hughes TH-55 Osage,2800,300000,0.84,""
Hispano HA-100,2,300000,0.0,300000
Conroy Stolifter,1,300000,0.0,300000
ViS Sprint,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Vickers Vellore,3,300000,0.0,300000
Engineering Division XCO-6,2,300000,0.0,300000
Blackburn Pellet,1,300000,0.0,300000
Consolidated R2Y,1,300000,0.0,""
Watanabe E9W,35,300000,0.01,300000
Lockheed Martin VH-71 Kestrel,9,400000000,3.6,[[United States dollar|US$]]400&nbsp;million (average procurement cost)<ref name=WP_cost/>
Blackburn Type E,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Douglas DC-4,80,300000,0.02,""
SNCAC NC.2001 Abeille,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Junkers G 31,13,300000,0.0,300000
Ilyushin DB-4,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Stampe et Vertongen RSV.32,57,300000,0.01,300000
Farman Sport,34,375,0.0,£375 (late 1919)<ref name=David/> <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Chyeranovskii BICh-21,1,300000,0.0,300000
Cody Michelin Cup Biplane,1,300000,0.0,300000
Parnall Puffin,3,300000,0.0,300000
Alpaero Choucas,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cvjetkovic CA-65,20,300000,0.0,300000
Douglas XFD,1,300000,0.0,300000
Beagle Airedale,43,4750,0.0,"£4,750 (1961)<ref>''Flight'' (1961) p593</ref>"
PC-Flight Pretty Flight,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cessna 170,5174,300000,1.55,""
Keystone XLB-3,1,300000,0.0,300000
Westland Sea King,344,300000,0.1,""
Partenavia Jolly,1,300000,0.0,300000
SIAI S.21,1,300000,0.0,300000
Lockheed U-2,104,300000,0.03,300000
Bartini Stal-7,1,300000,0.0,300000
Bowlus BS-100 Super Albatross,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Mooney TX-1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bernard 70,3,300000,0.0,300000
Goupy No.1,1,300000,0.0,300000
Aviatik D.III,2,300000,0.0,300000
Fisher FP-606 Sky Baby,15,300000,0.0,300000
Chyetverikov TA,3,300000,0.0,300000
Naval Aircraft Factory NO,6,300000,0.0,300000
Breda Ba.19,42,300000,0.01,300000
Ansaldo A.300,850,300000,0.25,300000
CAMS 38,1,300000,0.0,300000
Hurel-Dubois HD.31,11,300000,0.0,300000
Piper PA-24 Comanche,4857,36890,0.17,"$17,850-$36,890"
NVI F.K.34,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Tupolev Tu-123,52,300000,0.01,300000
Etrich Sport-Taube,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Mil Mi-17,12000,300000,3.6,Prices vary based on specifications (military and civilian prices differ)
Grahame-White G.W.E.7,1,300000,0.0,300000
Nanchang Q-5,1300,300000,0.39,""
Eurofighter Typhoon,418,90000000,37.62,"€90&nbsp;million (system cost Tranche 3A)<ref name=""kunden"" /><br>£125m (including development + production costs)<ref>[http://www.nao.org.uk/report/management-of-the-typhoon-project/ ""Management of the Typhoon Project.""]  ''National Audit Office, United Kingdom,'' March 2011.</ref>"
Cessna 180,6193,300000,1.85,""
IAR-23,1,300000,0.0,300000
Heinkel HD 38,12,300000,0.0,300000
Hannover CL.II,439,300000,0.13,300000
Heinkel He 72,179,300000,0.05,""
Curtiss CR,4,300000,0.0,300000
Xian Y-7,103,300000,0.03,300000
Bellanca Cruisair,50,300000,0.01,300000
Indraéro Aéro 30,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Blériot 195,1,300000,0.0,300000
SNCASE SE.3200 Frelon,2,300000,0.0,""
Akaflieg Darmstadt D-9 Konsul,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
LFG V 40,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cessna C-106 Loadmaster,2,300000,0.0,300000
Hawker Siddeley Nimrod,49,300000,0.01,""
Dyn'Aéro CR.100,17,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Beriev Be-12,143,300000,0.04,""
Farman F.110,50,300000,0.01,300000
Eagle Aircraft Eagle,95,300000,0.02,300000
Bernard 82,2,300000,0.0,300000
Royal Aircraft Factory F.E.9,3,300000,0.0,300000
Dornier Do 635,0,300000,0.0,""
Boeing E-767,4,300000,0.0,300000
Boisavia Chablis,2,300000,0.0,300000
Handley Page Type D,1,300000,0.0,300000
Quicksilver GT500,450,31495,0.01,"[[US$]]31,495 (kit with engine - 2011)"
Interstate Cadet,574,300000,0.17,300000
DINFIA IA 45,2,300000,0.0,300000
Tupolev Tu-80,1,300000,0.0,300000
Antonov An-22,68,300000,0.02,""
Junkers A 35,186,300000,0.05,""
Fournier RF-4,159,300000,0.04,300000
Union G.I,2,300000,0.0,300000
Bombardier Dash 8,1142,35000000,39.97,"Q100 US$13 million <br />Q200 US$13 million <br />Q300 US$17 million <br />Q400 US$35 million<ref name=deagle>[http://www.deagel.com/Turboprop-Airliners/Q400_a000086004.aspx ""Production and cost information.""] ''Deagle.com''. Retrieved: December 24, 2009.</ref>"
Curtiss XP-62,1,300000,0.0,""
Scottish Aeroplane Syndicate Avis,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Grumman F9F Panther,1382,300000,0.41,""
Wibault 2,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hanriot HD.6,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Brochet MB.80,11,300000,0.0,300000
Guimbal Cabri G2,66,300000,0.01,300000
Koolhoven F.K.45,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Lambert Mission 106,10,43500,0.0,"€43,500 nosewheel<br/>€42,500 tailwheel<br/>including taxes in 2010 "
Mikoyan-Gurevich I-320,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Yokosuka K4Y,211,300000,0.06,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
American Patriot Supercruiser,1,24000,0.0,"[[US$]]24,000 (kit only, less engine, 2011)"
Short Seaford,10,300000,0.0,300000
Focke-Wulf A 20,4,300000,0.0,300000
English Electric Canberra,900,300000,0.27,""
Caproni Ca.111,152,300000,0.04,300000
Rolladen-Schneider LS4,1048,300000,0.31,300000
Champion Lancer,36,12500,0.0,"$12,500 in 1964<ref name=Flying_Jan_64>{{cite journal |last= Schlaeger |first= Gerald J. |last2= |first2= |date= January 1964 |title= Pilot Report: Champion Lancer |url= |journal= [[Flying (magazine)|Flying]]|publisher= |volume= |issue= |pages= 45, 58, 60|doi= |accessdate=10 October 2014}}</ref>"
Marrone VM-1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hütter Hü 17,83,300000,0.02,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Townsend Thunderbird,1,1800,0.0,$1800 in 1956 <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Panavia Tornado,992,300000,0.29,""
Piaggio P.7,1,300000,0.0,300000
Zeppelin-Staaken Riesenflugzeuge,37,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Vickers Venom,1,300000,0.0,300000
Dallach Sunwheel,48,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Pilatus P-1,0,300000,0.0,300000
Rans S-10 Sakota,215,19300,0.0,"[[United States dollar|US$]]19,300 (base price 2010) less engine and instruments"
Falconar AMF-S14 Super Maranda,95,2850,0.0,"approximately $2850 to build in 1985<ref>{{cite book|title=Basic Guide to Flying|author=Paul Fillingham, Blanton|page=175}}</ref>"
Letov Š-22,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bristol Racing Biplane,1,300000,0.0,300000
Auster Avis,2,300000,0.0,300000
Stipa-Caproni,1,300000,0.0,300000
Leduc 0.21,2,300000,0.0,300000
Vickers Type 161,1,300000,0.0,300000
LFG Roland D.III,3,300000,0.0,300000
Celier Xenon 2,100,65500,0.0,"[[Euro|€]]65,500 (Xenon 2 RT, assembled, 2011)"
Lloyd C.I,13,300000,0.0,300000
Dart Pup,1,300000,0.0,300000
Chasle Tourbillon,3,300000,0.0,300000
Chengdu X-7 Jian Fan,130,300000,0.03,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Airbus A400M Atlas,11,185928000,2.04,€152.4m<ref name=Francebudget2013 /><small>(FY 2013)</small> (France)
Yakovlev UT-2,7243,300000,2.17,300000
Caproni Ca.1 (1910),1,300000,0.0,300000
Grigorovich M-15,80,300000,0.02,""
Fokker T.II,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Kharkov KhAI-24,1,300000,0.0,300000
Bristol Bagshot,1,300000,0.0,300000
Marinens Flyvebaatfabrikk M.F.9,10,300000,0.0,300000
Heinkel HD 24,35,300000,0.01,300000
Blue Yonder EZ Flyer,64,300000,0.01,300000
Sikorsky S-67 Blackhawk,1,300000,0.0,300000
Linke-Hofmann R.II,2,300000,0.0,300000
Short Valetta,1,300000,0.0,300000
Flying K Sky Raider,50,300000,0.01,""
Boeing KC-767,11,145000000,1.59,~US$145 million
Arup S-3,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Schleicher Rhönadler,35,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Pöschel Equator,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bristol Type 148,2,300000,0.0,300000
Latécoère 24,1,300000,0.0,300000
Pitcairn Mailwing,106,300000,0.03,300000
Wickham A Bluebird,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Fuji LM-1 Nikko,27,300000,0.0,300000
Mitsubishi MU-2,704,300000,0.21,300000
Hughes XV-9,1,300000,0.0,300000
Aichi E10A,15,300000,0.0,300000
Bánhidi Gerle,10,300000,0.0,300000
Indaer Peru Chuspi,12,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
TL Ultralight TL-3000 Sirius,22,89000,0.0,"€89,000 including tax (2009)."
Savoia-Pomilio SP.2,300,300000,0.09,300000
Consolidated XB2Y,1,300000,0.0,""
TeST TST-7 Junior,5,16250,0.0,"[[US$]]16,250 (1998)"
Bellanca 14-13,600,300000,0.18,300000
Fairchild 22,127,300000,0.03,300000
Emair MA-1,73,300000,0.02,300000
LET L-13 Blaník,2649,300000,0.79,300000
Farman F.430,3,300000,0.0,300000
Landgraf H-2,1,300000,0.0,300000
Avro Avenger,1,300000,0.0,""
Bell 309 KingCobra,2,300000,0.0,""
Raceair Skylite,26,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Westland WS-51 Dragonfly,133,300000,0.03,""
Avia B-135,12,300000,0.0,300000
Applebay Zia,4,16500,0.0,"[[US$]]16,500 (1983 price, factory completed aircraft)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Akaflieg Stuttgart FS-29,1,300000,0.0,300000
Taylor J-2,1207,300000,0.36,300000
Eastman E-2 Sea Rover,18,6750,0.0,$6750 in 1928 <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bernard 190,15,300000,0.0,300000
Gaunt biplane no.2,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dyle et Bacalan DB-70,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Boeing Model 95,25,300000,0.0,300000
Westland Dreadnought,1,300000,0.0,300000
Mitsubishi F-1,77,300000,0.02,""
Thomas-Morse MB-4,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bell XH-15,3,300000,0.0,300000
Elias EC-1 Aircoupe,1,300000,0.0,300000
Nieuport-Delage NiD 38,4,300000,0.0,300000
F-class blimp,1,300000,0.0,300000
Avro Burga,1,300000,0.0,300000
Curtiss Fledgling,160,300000,0.04,300000
Levasseur PL.4,40,300000,0.01,300000
Civilian Coupé,5,300000,0.0,300000
Bugatti Model 100,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Navarro Chief,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Falconar F9A,30,5300,0.0,"[[US$]]5,300 (F9A, kit only, 1998)"
CAC Sabre,112,300000,0.03,300000
Short S.81,1,300000,0.0,300000
Arsenal VG 70,1,300000,0.0,300000
Morane-Saulnier AF,1,300000,0.0,300000
Albatros C.X,300,300000,0.09,300000
SVAM CA-80,2,300000,0.0,300000
Avro 500,18,300000,0.0,300000
Schweizer SGU 1-19,50,300000,0.01,300000
AGO C.IV,70,300000,0.02,300000
DINFIA IA 38,1,300000,0.0,300000
Heinkel He 74,3,300000,0.0,300000
Paladin Golden Eagle,50,15000,0.0,"[[US$]]15,000 (2001)"
American Champion Scout,500,300000,0.15,""
Spartan Clipper,1,300000,0.0,""
SNCAC NC.860,1,300000,0.0,300000
Macchi M.B.323,2,300000,0.0,300000
Caproni Ca.114,36,300000,0.01,300000
Curtiss YP-20,1,300000,0.0,300000
LAK Genesis 2,27,300000,0.0,300000
ULBI Wild Thing,75,62930,0.0,"[[Euro|€]]62,930 (2011)"
Fieseler Fi 157,3,300000,0.0,""
Caproni Ca.125,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Arado SD I,2,300000,0.0,300000
Airco DH.3,2,300000,0.0,300000
Scheibe Falke,1200,300000,0.36,300000
Omega BS-12,4,7500,0.0,$7500 in 1958<ref>{{cite journal|magazine=Flight vol 47|date=1958}}</ref><!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Akaflieg München Mü9,1,300000,0.0,300000
Andrews A1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Schneider ES-59,10,300000,0.0,300000
Wittman D-12 Bonzo,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Merville SM.31,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Aero A.101,50,300000,0.01,""
Sukhoi Su-34,64,36000000,2.3,"{{US$|link=yes}} 36 million<ref name=vedomosti09/><ref name=upi08>[http://www.upi.com/Business_News/Security-Industry/2008/01/14/Russia-producing-new-Su-34-bombers/UPI-74801200352690/ ""Russia producing new Su-34 bombers.""] ''United Press International'', 14 January 2008. Retrieved: 7 July 2011.</ref>"
Grumman F-11 Tiger,200,300000,0.06,""
Gee Bee Q.E.D.,1,300000,0.0,""
Dassault Mirage IV,62,300000,0.01,""
Alpha J-5 Marco,20,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Airdrome Sopwith Pup,1,12995,0.0,"[[US$]]12,995 (kit less engine and instruments, 2011)"
World Aircraft Vision,2,89500,0.0,"[[US$]]89,500 (assembled, 2014)"
Caspar C 35,1,300000,0.0,300000
AGO S.I,2,300000,0.0,300000
Albatros L 79,2,300000,0.0,300000
Fairchild XNQ,2,300000,0.0,""
PTO-4,8,300000,0.0,""
Sopwith Bat Boat,6,300000,0.0,300000
SIPA S.300,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
D'Apuzzo Senior Aero Sport,32,9500,0.0,$9500 in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|page=8}}</ref>
AISA I-11,410,300000,0.12,300000
Cody Floatplane,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
